시도,행정구역,5세코드,연월,value
대전광역시,동구,105,'21.12월,34
대전광역시,중구,0,'21.12월,230341
대전광역시,중구,70,'21.12월,15529
대전광역시,중구,75,'21.12월,11541
대전광역시,중구,80,'21.12월,8980
대전광역시,중구,85,'21.12월,6423
대전광역시,중구,90,'21.12월,3312
대전광역시,중구,95,'21.12월,1092
대전광역시,중구,100,'21.12월,234
대전광역시,중구,105,'21.12월,36
대전광역시,서구,0,'21.12월,473365
대전광역시,서구,70,'21.12월,24001
대전광역시,서구,75,'21.12월,15607
대전광역시,서구,80,'21.12월,10878
대전광역시,서구,85,'21.12월,7758
대전광역시,서구,90,'21.12월,4289
대전광역시,서구,95,'21.12월,1448
대전광역시,서구,100,'21.12월,318
대전광역시,서구,105,'21.12월,49
대전광역시,유성구,0,'21.12월,351277
대전광역시,유성구,70,'21.12월,14213
대전광역시,유성구,75,'21.12월,8234
대전광역시,유성구,80,'21.12월,5633
대전광역시,유성구,85,'21.12월,4263
대전광역시,유성구,90,'21.12월,2553
대전광역시,유성구,95,'21.12월,946
대전광역시,유성구,100,'21.12월,195
대전광역시,유성구,105,'21.12월,24
대전광역시,대덕구,0,'21.12월,175046
대전광역시,대덕구,70,'21.12월,10636
대전광역시,대덕구,75,'21.12월,7110
대전광역시,대덕구,80,'21.12월,5253
대전광역시,대덕구,85,'21.12월,3770
대전광역시,대덕구,90,'21.12월,1951
대전광역시,대덕구,95,'21.12월,626
대전광역시,대덕구,100,'21.12월,122
대전광역시,대덕구,105,'21.12월,26
울산광역시,전체,0,'21.12월,1121592
울산광역시,전체,70,'21.12월,62475
울산광역시,전체,75,'21.12월,38693
울산광역시,전체,80,'21.12월,24331
울산광역시,전체,85,'21.12월,16051
울산광역시,전체,90,'21.12월,8068
울산광역시,전체,95,'21.12월,2673
울산광역시,전체,100,'21.12월,603
울산광역시,전체,105,'21.12월,67
울산광역시,중구,0,'21.12월,212883
울산광역시,중구,70,'21.12월,14066
울산광역시,중구,75,'21.12월,9043
울산광역시,중구,80,'21.12월,5818
울산광역시,중구,85,'21.12월,3737
울산광역시,중구,90,'21.12월,1730
울산광역시,중구,95,'21.12월,560
울산광역시,중구,100,'21.12월,97
울산광역시,중구,105,'21.12월,11
울산광역시,남구,0,'21.12월,313819
울산광역시,남구,70,'21.12월,17570
울산광역시,남구,75,'21.12월,10720
울산광역시,남구,80,'21.12월,6413
울산광역시,남구,85,'21.12월,4067
울산광역시,남구,90,'21.12월,1926
울산광역시,남구,95,'21.12월,582
울산광역시,남구,100,'21.12월,139
울산광역시,남구,105,'21.12월,13
울산광역시,동구,0,'21.12월,154096
울산광역시,동구,70,'21.12월,9524
울산광역시,동구,75,'21.12월,5706
울산광역시,동구,80,'21.12월,3175
울산광역시,동구,85,'21.12월,1799
울산광역시,동구,90,'21.12월,846
울산광역시,동구,95,'21.12월,279
울산광역시,동구,100,'21.12월,80
울산광역시,동구,105,'21.12월,8
울산광역시,북구,0,'21.12월,218735
울산광역시,북구,70,'21.12월,8110
울산광역시,북구,75,'21.12월,4782
울산광역시,북구,80,'21.12월,3122
울산광역시,북구,85,'21.12월,2088
울산광역시,북구,90,'21.12월,1136
울산광역시,북구,95,'21.12월,381
울산광역시,북구,100,'21.12월,92
울산광역시,북구,105,'21.12월,17
울산광역시,울주군,0,'21.12월,222059
울산광역시,울주군,70,'21.12월,13205
울산광역시,울주군,75,'21.12월,8442
울산광역시,울주군,80,'21.12월,5803
울산광역시,울주군,85,'21.12월,4360
울산광역시,울주군,90,'21.12월,2430
울산광역시,울주군,95,'21.12월,871
울산광역시,울주군,100,'21.12월,195
울산광역시,울주군,105,'21.12월,18
세종특별자치시,전체,0,'21.12월,371895
세종특별자치시,전체,70,'21.12월,13816
세종특별자치시,전체,75,'21.12월,8733
세종특별자치시,전체,80,'21.12월,6042
세종특별자치시,전체,85,'21.12월,4665
세종특별자치시,전체,90,'21.12월,2892
세종특별자치시,전체,95,'21.12월,1071
세종특별자치시,전체,100,'21.12월,217
세종특별자치시,전체,105,'21.12월,27
경기도,전체,0,'21.12월,13565450
경기도,전체,70,'21.12월,676280
경기도,전체,75,'21.12월,435645
경기도,전체,80,'21.12월,337928
경기도,전체,85,'21.12월,245205
경기도,전체,90,'21.12월,129283
경기도,전체,95,'21.12월,45080
경기도,전체,100,'21.12월,10283
경기도,전체,105,'21.12월,1760
경기도,북부출장소,0,'21.12월,0
경기도,북부출장소,70,'21.12월,0
경기도,북부출장소,75,'21.12월,0
경기도,북부출장소,80,'21.12월,0
경기도,북부출장소,85,'21.12월,0
경기도,북부출장소,90,'21.12월,0
경기도,북부출장소,95,'21.12월,0
경기도,북부출장소,100,'21.12월,0
경기도,북부출장소,105,'21.12월,0
경기도,수원시,0,'21.12월,1183714
경기도,수원시,70,'21.12월,51270
경기도,수원시,75,'21.12월,32370
경기도,수원시,80,'21.12월,24456
경기도,수원시,85,'21.12월,17483
경기도,수원시,90,'21.12월,9318
경기도,수원시,95,'21.12월,3292
경기도,수원시,100,'21.12월,744
경기도,수원시,105,'21.12월,142
경기도,장안구,0,'21.12월,273835
경기도,장안구,70,'21.12월,13268
경기도,장안구,75,'21.12월,8751
경기도,장안구,80,'21.12월,7021
경기도,장안구,85,'21.12월,5129
경기도,장안구,90,'21.12월,2867
경기도,장안구,95,'21.12월,1070
경기도,장안구,100,'21.12월,231
경기도,장안구,105,'21.12월,37
경기도,권선구,0,'21.12월,364136
경기도,권선구,70,'21.12월,16862
경기도,권선구,75,'21.12월,10277
경기도,권선구,80,'21.12월,7359
경기도,권선구,85,'21.12월,5267
경기도,권선구,90,'21.12월,2769
경기도,권선구,95,'21.12월,950
경기도,권선구,100,'21.12월,222
경기도,권선구,105,'21.12월,48
경기도,팔달구,0,'21.12월,182321
경기도,팔달구,70,'21.12월,10196
경기도,팔달구,75,'21.12월,6764
경기도,팔달구,80,'21.12월,5213
경기도,팔달구,85,'21.12월,3604
경기도,팔달구,90,'21.12월,1803
경기도,팔달구,95,'21.12월,569
경기도,팔달구,100,'21.12월,134
경기도,팔달구,105,'21.12월,27
경기도,영통구,0,'21.12월,363422
경기도,영통구,70,'21.12월,10944
경기도,영통구,75,'21.12월,6578
경기도,영통구,80,'21.12월,4863
경기도,영통구,85,'21.12월,3483
경기도,영통구,90,'21.12월,1879
경기도,영통구,95,'21.12월,703
경기도,영통구,100,'21.12월,157
경기도,영통구,105,'21.12월,30
경기도,성남시,0,'21.12월,930948
경기도,성남시,70,'21.12월,49862
경기도,성남시,75,'21.12월,32954
경기도,성남시,80,'21.12월,24672
경기도,성남시,85,'21.12월,17160
경기도,성남시,90,'21.12월,9083
경기도,성남시,95,'21.12월,3468
경기도,성남시,100,'21.12월,760
경기도,성남시,105,'21.12월,132
경기도,수정구,0,'21.12월,235988
경기도,수정구,70,'21.12월,14704
경기도,수정구,75,'21.12월,9847
경기도,수정구,80,'21.12월,7017
경기도,수정구,85,'21.12월,4510
경기도,수정구,90,'21.12월,2145
경기도,수정구,95,'21.12월,724
경기도,수정구,100,'21.12월,146
경기도,수정구,105,'21.12월,34
경기도,중원구,0,'21.12월,210777
경기도,중원구,70,'21.12월,13190
경기도,중원구,75,'21.12월,8816
경기도,중원구,80,'21.12월,6340
경기도,중원구,85,'21.12월,4111
경기도,중원구,90,'21.12월,1913
경기도,중원구,95,'21.12월,681
경기도,중원구,100,'21.12월,171
경기도,중원구,105,'21.12월,27
경기도,분당구,0,'21.12월,484183
경기도,분당구,70,'21.12월,21968
경기도,분당구,75,'21.12월,14291
경기도,분당구,80,'21.12월,11315
경기도,분당구,85,'21.12월,8539
경기도,분당구,90,'21.12월,5025
경기도,분당구,95,'21.12월,2063
경기도,분당구,100,'21.12월,443
경기도,분당구,105,'21.12월,71
경기도,의정부시,0,'21.12월,463661
경기도,의정부시,70,'21.12월,25176
경기도,의정부시,75,'21.12월,17148
경기도,의정부시,80,'21.12월,14131
경기도,의정부시,85,'21.12월,10107
경기도,의정부시,90,'21.12월,4948
경기도,의정부시,95,'21.12월,1625
경기도,의정부시,100,'21.12월,335
경기도,의정부시,105,'21.12월,55
경기도,안양시,0,'21.12월,547178
경기도,안양시,70,'21.12월,30199
경기도,안양시,75,'21.12월,18539
경기도,안양시,80,'21.12월,13467
경기도,안양시,85,'21.12월,9561
경기도,안양시,90,'21.12월,5186
경기도,안양시,95,'21.12월,1874
경기도,안양시,100,'21.12월,397
경기도,안양시,105,'21.12월,59
경기도,만안구,0,'21.12월,238311
경기도,만안구,70,'21.12월,14935
경기도,만안구,75,'21.12월,9545
경기도,만안구,80,'21.12월,7053
경기도,만안구,85,'21.12월,4875
경기도,만안구,90,'21.12월,2494
경기도,만안구,95,'21.12월,829
경기도,만안구,100,'21.12월,202
경기도,만안구,105,'21.12월,27
경기도,동안구,0,'21.12월,308867
경기도,동안구,70,'21.12월,15264
경기도,동안구,75,'21.12월,8994
경기도,동안구,80,'21.12월,6414
경기도,동안구,85,'21.12월,4686
경기도,동안구,90,'21.12월,2692
경기도,동안구,95,'21.12월,1045
경기도,동안구,100,'21.12월,195
경기도,동안구,105,'21.12월,32
경기도,부천시,0,'21.12월,806067
경기도,부천시,70,'21.12월,46826
경기도,부천시,75,'21.12월,28118
경기도,부천시,80,'21.12월,19386
경기도,부천시,85,'21.12월,13629
경기도,부천시,90,'21.12월,7350
경기도,부천시,95,'21.12월,2660
경기도,부천시,100,'21.12월,576
경기도,부천시,105,'21.12월,123
경기도,광명시,0,'21.12월,292893
경기도,광명시,70,'21.12월,16458
경기도,광명시,75,'21.12월,10265
경기도,광명시,80,'21.12월,7360
경기도,광명시,85,'21.12월,5118
경기도,광명시,90,'21.12월,2698
경기도,광명시,95,'21.12월,918
경기도,광명시,100,'21.12월,195
경기도,광명시,105,'21.12월,33
경기도,평택시,0,'21.12월,564288
경기도,평택시,70,'21.12월,24209
경기도,평택시,75,'21.12월,16074
경기도,평택시,80,'21.12월,12781
경기도,평택시,85,'21.12월,9809
경기도,평택시,90,'21.12월,5154
경기도,평택시,95,'21.12월,1636
경기도,평택시,100,'21.12월,400
경기도,평택시,105,'21.12월,60
경기도,동두천시,0,'21.12월,93592
경기도,동두천시,70,'21.12월,6024
경기도,동두천시,75,'21.12월,4494
경기도,동두천시,80,'21.12월,4029
경기도,동두천시,85,'21.12월,3255
경기도,동두천시,90,'21.12월,1500
경기도,동두천시,95,'21.12월,482
경기도,동두천시,100,'21.12월,121
경기도,동두천시,105,'21.12월,21
경기도,안산시,0,'21.12월,652726
경기도,안산시,70,'21.12월,28439
경기도,안산시,75,'21.12월,17186
경기도,안산시,80,'21.12월,12998
경기도,안산시,85,'21.12월,9832
경기도,안산시,90,'21.12월,5546
경기도,안산시,95,'21.12월,1834
경기도,안산시,100,'21.12월,453
경기도,안산시,105,'21.12월,78
경기도,상록구,0,'21.12월,350668
경기도,상록구,70,'21.12월,15119
경기도,상록구,75,'21.12월,9325
경기도,상록구,80,'21.12월,7556
경기도,상록구,85,'21.12월,5693
경기도,상록구,90,'21.12월,3160
경기도,상록구,95,'21.12월,1055
경기도,상록구,100,'21.12월,271
경기도,상록구,105,'21.12월,44
경기도,단원구,0,'21.12월,302058
경기도,단원구,70,'21.12월,13320
경기도,단원구,75,'21.12월,7861
경기도,단원구,80,'21.12월,5442
경기도,단원구,85,'21.12월,4139
경기도,단원구,90,'21.12월,2386
경기도,단원구,95,'21.12월,779
경기도,단원구,100,'21.12월,182
경기도,단원구,105,'21.12월,34
경기도,고양시,0,'21.12월,1079353
경기도,고양시,70,'21.12월,51943
경기도,고양시,75,'21.12월,32923
경기도,고양시,80,'21.12월,28471
경기도,고양시,85,'21.12월,22887
경기도,고양시,90,'21.12월,12551
경기도,고양시,95,'21.12월,4308
경기도,고양시,100,'21.12월,900
경기도,고양시,105,'21.12월,151
경기도,덕양구,0,'21.12월,482927
경기도,덕양구,70,'21.12월,25256
경기도,덕양구,75,'21.12월,16401
경기도,덕양구,80,'21.12월,13943
경기도,덕양구,85,'21.12월,10654
경기도,덕양구,90,'21.12월,5471
경기도,덕양구,95,'21.12월,1832
경기도,덕양구,100,'21.12월,386
경기도,덕양구,105,'21.12월,68
경기도,일산동구,0,'21.12월,298873
경기도,일산동구,70,'21.12월,13664
경기도,일산동구,75,'21.12월,8330
경기도,일산동구,80,'21.12월,7093
경기도,일산동구,85,'21.12월,5852
경기도,일산동구,90,'21.12월,3507
경기도,일산동구,95,'21.12월,1226
경기도,일산동구,100,'21.12월,278
경기도,일산동구,105,'21.12월,36
경기도,일산서구,0,'21.12월,297553
경기도,일산서구,70,'21.12월,13023
경기도,일산서구,75,'21.12월,8192
경기도,일산서구,80,'21.12월,7435
경기도,일산서구,85,'21.12월,6381
경기도,일산서구,90,'21.12월,3573
경기도,일산서구,95,'21.12월,1250
경기도,일산서구,100,'21.12월,236
경기도,일산서구,105,'21.12월,47
경기도,과천시,0,'21.12월,73345
경기도,과천시,70,'21.12월,3751
경기도,과천시,75,'21.12월,2296
경기도,과천시,80,'21.12월,1790
경기도,과천시,85,'21.12월,1321
경기도,과천시,90,'21.12월,794
경기도,과천시,95,'21.12월,313
경기도,과천시,100,'21.12월,81
경기도,과천시,105,'21.12월,12
경기도,구리시,0,'21.12월,191948
경기도,구리시,70,'21.12월,10391
경기도,구리시,75,'21.12월,6477
경기도,구리시,80,'21.12월,5071
경기도,구리시,85,'21.12월,3525
경기도,구리시,90,'21.12월,1676
경기도,구리시,95,'21.12월,535
경기도,구리시,100,'21.12월,127
경기도,구리시,105,'21.12월,18
경기도,남양주시,0,'21.12월,733798
경기도,남양주시,70,'21.12월,38650
경기도,남양주시,75,'21.12월,26017
경기도,남양주시,80,'21.12월,20051
경기도,남양주시,85,'21.12월,13794
경기도,남양주시,90,'21.12월,6725
경기도,남양주시,95,'21.12월,2377
경기도,남양주시,100,'21.12월,557
경기도,남양주시,105,'21.12월,114
경기도,오산시,0,'21.12월,229983
경기도,오산시,70,'21.12월,8673
경기도,오산시,75,'21.12월,5587
경기도,오산시,80,'21.12월,4367
경기도,오산시,85,'21.12월,2956
경기도,오산시,90,'21.12월,1429
경기도,오산시,95,'21.12월,456
경기도,오산시,100,'21.12월,104
경기도,오산시,105,'21.12월,17
경기도,시흥시,0,'21.12월,512030
경기도,시흥시,70,'21.12월,19507
경기도,시흥시,75,'21.12월,11552
경기도,시흥시,80,'21.12월,8602
경기도,시흥시,85,'21.12월,6432
경기도,시흥시,90,'21.12월,3259
경기도,시흥시,95,'21.12월,1243
경기도,시흥시,100,'21.12월,265
경기도,시흥시,105,'21.12월,55
경기도,군포시,0,'21.12월,268535
경기도,군포시,70,'21.12월,13867
경기도,군포시,75,'21.12월,8533
경기도,군포시,80,'21.12월,6585
경기도,군포시,85,'21.12월,5065
경기도,군포시,90,'21.12월,2949
경기도,군포시,95,'21.12월,1030
경기도,군포시,100,'21.12월,225
경기도,군포시,105,'21.12월,42
경기도,의왕시,0,'21.12월,163356
경기도,의왕시,70,'21.12월,9214
경기도,의왕시,75,'21.12월,5286
경기도,의왕시,80,'21.12월,3868
경기도,의왕시,85,'21.12월,2865
경기도,의왕시,90,'21.12월,1619
경기도,의왕시,95,'21.12월,619
경기도,의왕시,100,'21.12월,154
경기도,의왕시,105,'21.12월,19
경기도,하남시,0,'21.12월,320087
경기도,하남시,70,'21.12월,16579
경기도,하남시,75,'21.12월,10596
경기도,하남시,80,'21.12월,6770
경기도,하남시,85,'21.12월,4236
경기도,하남시,90,'21.12월,2209
경기도,하남시,95,'21.12월,888
경기도,하남시,100,'21.12월,224
경기도,하남시,105,'21.12월,38
경기도,용인시,0,'21.12월,1077508
경기도,용인시,70,'21.12월,49187
경기도,용인시,75,'21.12월,36288
경기도,용인시,80,'21.12월,29633
경기도,용인시,85,'21.12월,20307
경기도,용인시,90,'21.12월,10239
경기도,용인시,95,'21.12월,3610
경기도,용인시,100,'21.12월,853
경기도,용인시,105,'21.12월,146
경기도,처인구,0,'21.12월,260198
경기도,처인구,70,'21.12월,14332
경기도,처인구,75,'21.12월,9134
경기도,처인구,80,'21.12월,7081
경기도,처인구,85,'21.12월,5052
경기도,처인구,90,'21.12월,2861
경기도,처인구,95,'21.12월,997
경기도,처인구,100,'21.12월,234
경기도,처인구,105,'21.12월,33
경기도,기흥구,0,'21.12월,441742
경기도,기흥구,70,'21.12월,19162
경기도,기흥구,75,'21.12월,14525
경기도,기흥구,80,'21.12월,11946
경기도,기흥구,85,'21.12월,8270
경기도,기흥구,90,'21.12월,4145
경기도,기흥구,95,'21.12월,1458
경기도,기흥구,100,'21.12월,338
경기도,기흥구,105,'21.12월,64
경기도,수지구,0,'21.12월,375568
경기도,수지구,70,'21.12월,15693
경기도,수지구,75,'21.12월,12629
경기도,수지구,80,'21.12월,10606
경기도,수지구,85,'21.12월,6985
경기도,수지구,90,'21.12월,3233
경기도,수지구,95,'21.12월,1155
경기도,수지구,100,'21.12월,281
경기도,수지구,105,'21.12월,49
경기도,파주시,0,'21.12월,483245
경기도,파주시,70,'21.12월,22520
경기도,파주시,75,'21.12월,15469
경기도,파주시,80,'21.12월,13368
경기도,파주시,85,'21.12월,10237
경기도,파주시,90,'21.12월,5183
경기도,파주시,95,'21.12월,1835
경기도,파주시,100,'21.12월,409
경기도,파주시,105,'21.12월,63
경기도,이천시,0,'21.12월,223177
경기도,이천시,70,'21.12월,11692
경기도,이천시,75,'21.12월,7243
경기도,이천시,80,'21.12월,5936
경기도,이천시,85,'21.12월,4622
경기도,이천시,90,'21.12월,2510
경기도,이천시,95,'21.12월,809
경기도,이천시,100,'21.12월,198
경기도,이천시,105,'21.12월,24
경기도,안성시,0,'21.12월,189534
경기도,안성시,70,'21.12월,11756
경기도,안성시,75,'21.12월,7707
경기도,안성시,80,'21.12월,6133
경기도,안성시,85,'21.12월,4990
경기도,안성시,90,'21.12월,2879
경기도,안성시,95,'21.12월,912
경기도,안성시,100,'21.12월,220
경기도,안성시,105,'21.12월,32
경기도,김포시,0,'21.12월,486508
경기도,김포시,70,'21.12월,22907
경기도,김포시,75,'21.12월,15350
경기도,김포시,80,'21.12월,11295
경기도,김포시,85,'21.12월,7560
경기도,김포시,90,'21.12월,3907
경기도,김포시,95,'21.12월,1397
경기도,김포시,100,'21.12월,314
경기도,김포시,105,'21.12월,50
경기도,화성시,0,'21.12월,887015
경기도,화성시,70,'21.12월,31254
경기도,화성시,75,'21.12월,19313
경기도,화성시,80,'21.12월,13941
경기도,화성시,85,'21.12월,10097
경기도,화성시,90,'21.12월,5535
경기도,화성시,95,'21.12월,1871
경기도,화성시,100,'21.12월,404
경기도,화성시,105,'21.12월,55
경기도,광주시,0,'21.12월,387289
경기도,광주시,70,'21.12월,21809
경기도,광주시,75,'21.12월,13429
경기도,광주시,80,'21.12월,9438
경기도,광주시,85,'21.12월,6218
경기도,광주시,90,'21.12월,3077
경기도,광주시,95,'21.12월,1043
경기도,광주시,100,'21.12월,268
경기도,광주시,105,'21.12월,46
경기도,양주시,0,'21.12월,236368
경기도,양주시,70,'21.12월,13404
경기도,양주시,75,'21.12월,9056
경기도,양주시,80,'21.12월,7495
경기도,양주시,85,'21.12월,5210
경기도,양주시,90,'21.12월,2699
경기도,양주시,95,'21.12월,901
경기도,양주시,100,'21.12월,235
경기도,양주시,105,'21.12월,36
경기도,포천시,0,'21.12월,148939
경기도,포천시,70,'21.12월,10792
경기도,포천시,75,'21.12월,6647
경기도,포천시,80,'21.12월,5662
경기도,포천시,85,'21.12월,4529
경기도,포천시,90,'21.12월,2391
경기도,포천시,95,'21.12월,811
경기도,포천시,100,'21.12월,210
경기도,포천시,105,'21.12월,38
경기도,여주시,0,'21.12월,112150
경기도,여주시,70,'21.12월,9051
경기도,여주시,75,'21.12월,5511
경기도,여주시,80,'21.12월,4652
경기도,여주시,85,'21.12월,3735
경기도,여주시,90,'21.12월,1973
경기도,여주시,95,'21.12월,727
경기도,여주시,100,'21.12월,179
경기도,여주시,105,'21.12월,26
경기도,연천군,0,'21.12월,42721
경기도,연천군,70,'21.12월,3577
경기도,연천군,75,'21.12월,2516
경기도,연천군,80,'21.12월,2307
경기도,연천군,85,'21.12월,1977
경기도,연천군,90,'21.12월,1005
경기도,연천군,95,'21.12월,330
경기도,연천군,100,'21.12월,84
경기도,연천군,105,'21.12월,18
경기도,가평군,0,'21.12월,62264
경기도,가평군,70,'21.12월,5920
경기도,가평군,75,'21.12월,3500
경기도,가평군,80,'21.12월,3214
경기도,가평군,85,'21.12월,2454
경기도,가평군,90,'21.12월,1401
경기도,가평군,95,'21.12월,416
경기도,가평군,100,'21.12월,109
경기도,가평군,105,'21.12월,21
경기도,양평군,0,'21.12월,121230
경기도,양평군,70,'21.12월,11373
경기도,양평군,75,'21.12월,7201
경기도,양평군,80,'21.12월,5999
경기도,양평군,85,'21.12월,4234
경기도,양평군,90,'21.12월,2490
경기도,양평군,95,'21.12월,860
경기도,양평군,100,'21.12월,182
경기도,양평군,105,'21.12월,36
강원도,전체,0,'21.12월,1538492
강원도,전체,70,'21.12월,111947
강원도,전체,75,'21.12월,68389
강원도,전체,80,'21.12월,64238
강원도,전체,85,'21.12월,51114
강원도,전체,90,'21.12월,25472
강원도,전체,95,'21.12월,9372
강원도,전체,100,'21.12월,2286
강원도,전체,105,'21.12월,358
강원도,동해출장소,0,'21.12월,0
강원도,동해출장소,70,'21.12월,0
강원도,동해출장소,75,'21.12월,0
강원도,동해출장소,80,'21.12월,0
강원도,동해출장소,85,'21.12월,0
강원도,동해출장소,90,'21.12월,0
강원도,동해출장소,95,'21.12월,0
강원도,동해출장소,100,'21.12월,0
강원도,동해출장소,105,'21.12월,0
강원도,춘천시,0,'21.12월,284594
강원도,춘천시,70,'21.12월,17917
강원도,춘천시,75,'21.12월,10118
강원도,춘천시,80,'21.12월,10277
강원도,춘천시,85,'21.12월,8357
강원도,춘천시,90,'21.12월,4270
강원도,춘천시,95,'21.12월,1586
강원도,춘천시,100,'21.12월,367
강원도,춘천시,105,'21.12월,63
강원도,원주시,0,'21.12월,357757
강원도,원주시,70,'21.12월,20351
강원도,원주시,75,'21.12월,11126
강원도,원주시,80,'21.12월,10283
강원도,원주시,85,'21.12월,8561
강원도,원주시,90,'21.12월,4417
강원도,원주시,95,'21.12월,1600
강원도,원주시,100,'21.12월,378
강원도,원주시,105,'21.12월,55
강원도,강릉시,0,'21.12월,212965
강원도,강릉시,70,'21.12월,15618
강원도,강릉시,75,'21.12월,10276
강원도,강릉시,80,'21.12월,9236
강원도,강릉시,85,'21.12월,6918
강원도,강릉시,90,'21.12월,3520
강원도,강릉시,95,'21.12월,1369
강원도,강릉시,100,'21.12월,329
강원도,강릉시,105,'21.12월,52
강원도,동해시,0,'21.12월,90081
강원도,동해시,70,'21.12월,6441
강원도,동해시,75,'21.12월,4281
강원도,동해시,80,'21.12월,3713
강원도,동해시,85,'21.12월,2671
강원도,동해시,90,'21.12월,1337
강원도,동해시,95,'21.12월,480
강원도,동해시,100,'21.12월,104
강원도,동해시,105,'21.12월,12
강원도,태백시,0,'21.12월,40844
강원도,태백시,70,'21.12월,3552
강원도,태백시,75,'21.12월,2619
강원도,태백시,80,'21.12월,2170
강원도,태백시,85,'21.12월,1541
강원도,태백시,90,'21.12월,663
강원도,태백시,95,'21.12월,197
강원도,태백시,100,'21.12월,58
강원도,태백시,105,'21.12월,2
강원도,속초시,0,'21.12월,82791
강원도,속초시,70,'21.12월,5888
강원도,속초시,75,'21.12월,3575
강원도,속초시,80,'21.12월,3195
강원도,속초시,85,'21.12월,2299
강원도,속초시,90,'21.12월,1096
강원도,속초시,95,'21.12월,495
강원도,속초시,100,'21.12월,113
강원도,속초시,105,'21.12월,12
강원도,삼척시,0,'21.12월,63429
강원도,삼척시,70,'21.12월,5188
강원도,삼척시,75,'21.12월,3699
강원도,삼척시,80,'21.12월,3293
강원도,삼척시,85,'21.12월,2589
강원도,삼척시,90,'21.12월,1485
강원도,삼척시,95,'21.12월,506
강원도,삼척시,100,'21.12월,108
강원도,삼척시,105,'21.12월,16
강원도,홍천군,0,'21.12월,68365
강원도,홍천군,70,'21.12월,6642
강원도,홍천군,75,'21.12월,3663
강원도,홍천군,80,'21.12월,3441
강원도,홍천군,85,'21.12월,3057
강원도,홍천군,90,'21.12월,1600
강원도,홍천군,95,'21.12월,541
강원도,홍천군,100,'21.12월,120
강원도,홍천군,105,'21.12월,22
강원도,횡성군,0,'21.12월,46481
강원도,횡성군,70,'21.12월,4969
강원도,횡성군,75,'21.12월,2841
강원도,횡성군,80,'21.12월,2625
강원도,횡성군,85,'21.12월,2275
강원도,횡성군,90,'21.12월,1179
강원도,횡성군,95,'21.12월,429
강원도,횡성군,100,'21.12월,109
강원도,횡성군,105,'21.12월,26
강원도,영월군,0,'21.12월,37904
강원도,영월군,70,'21.12월,3806
강원도,영월군,75,'21.12월,2447
강원도,영월군,80,'21.12월,2241
강원도,영월군,85,'21.12월,1928
강원도,영월군,90,'21.12월,930
강원도,영월군,95,'21.12월,304
강원도,영월군,100,'21.12월,66
강원도,영월군,105,'21.12월,13
강원도,평창군,0,'21.12월,40996
강원도,평창군,70,'21.12월,4140
강원도,평창군,75,'21.12월,2611
강원도,평창군,80,'21.12월,2266
강원도,평창군,85,'21.12월,1964
강원도,평창군,90,'21.12월,913
강원도,평창군,95,'21.12월,299
강원도,평창군,100,'21.12월,83
강원도,평창군,105,'21.12월,17
강원도,정선군,0,'21.12월,35675
강원도,정선군,70,'21.12월,3401
강원도,정선군,75,'21.12월,2278
강원도,정선군,80,'21.12월,2095
강원도,정선군,85,'21.12월,1576
강원도,정선군,90,'21.12월,736
강원도,정선군,95,'21.12월,233
강원도,정선군,100,'21.12월,94
강원도,정선군,105,'21.12월,10
강원도,철원군,0,'21.12월,43340
강원도,철원군,70,'21.12월,3071
강원도,철원군,75,'21.12월,2210
강원도,철원군,80,'21.12월,2258
강원도,철원군,85,'21.12월,1740
강원도,철원군,90,'21.12월,661
강원도,철원군,95,'21.12월,295
강원도,철원군,100,'21.12월,70
강원도,철원군,105,'21.12월,13
강원도,화천군,0,'21.12월,24195
강원도,화천군,70,'21.12월,1791
강원도,화천군,75,'21.12월,1021
강원도,화천군,80,'21.12월,1186
강원도,화천군,85,'21.12월,1037
강원도,화천군,90,'21.12월,454
강원도,화천군,95,'21.12월,181
강원도,화천군,100,'21.12월,47
강원도,화천군,105,'21.12월,10
강원도,양구군,0,'21.12월,21748
강원도,양구군,70,'21.12월,1534
강원도,양구군,75,'21.12월,905
강원도,양구군,80,'21.12월,1049
강원도,양구군,85,'21.12월,825
강원도,양구군,90,'21.12월,393
강원도,양구군,95,'21.12월,150
강원도,양구군,100,'21.12월,30
강원도,양구군,105,'21.12월,7
강원도,인제군,0,'21.12월,32165
강원도,인제군,70,'21.12월,2434
강원도,인제군,75,'21.12월,1255
강원도,인제군,80,'21.12월,1334
강원도,인제군,85,'21.12월,1084
강원도,인제군,90,'21.12월,526
강원도,인제군,95,'21.12월,198
강원도,인제군,100,'21.12월,61
강원도,인제군,105,'21.12월,7
강원도,고성군,0,'21.12월,27249
강원도,고성군,70,'21.12월,2511
강원도,고성군,75,'21.12월,1654
강원도,고성군,80,'21.12월,1754
강원도,고성군,85,'21.12월,1349
강원도,고성군,90,'21.12월,632
강원도,고성군,95,'21.12월,259
강원도,고성군,100,'21.12월,68
강원도,고성군,105,'21.12월,9
강원도,양양군,0,'21.12월,27913
강원도,양양군,70,'21.12월,2693
강원도,양양군,75,'21.12월,1810
강원도,양양군,80,'21.12월,1822
강원도,양양군,85,'21.12월,1343
강원도,양양군,90,'21.12월,660
강원도,양양군,95,'21.12월,250
강원도,양양군,100,'21.12월,81
강원도,양양군,105,'21.12월,12
충청북도,전체,0,'21.12월,1597427
