기준년월,시도,행정구역,신규구인인원,신규구직건수,취업건수,구인배율,월
20.5월,경기도,화성시,5516,4943,1455,1.115921505,5월
20.5월,경기도,광주시,1553,2662,689,0.583395943,5월
20.5월,경기도,양주시,1100,2228,704,0.493716338,5월
20.5월,경기도,포천시,1737,1058,405,1.641776938,5월
20.5월,경기도,여주시,795,460,230,1.72826087,5월
20.5월,경기도,연천군,196,263,107,0.745247148,5월
20.5월,경기도,가평군,201,348,167,0.577586207,5월
20.5월,경기도,양평군,317,526,211,0.602661597,5월
20.5월,강원도,춘천시,950,2352,964,0.403911565,5월
20.5월,강원도,원주시,1375,2960,1079,0.464527027,5월
20.5월,강원도,강릉시,691,1445,762,0.478200692,5월
20.5월,강원도,동해시,118,646,129,0.182662539,5월
20.5월,강원도,태백시,34,161,71,0.211180124,5월
20.5월,강원도,속초시,280,555,318,0.504504505,5월
20.5월,강원도,삼척시,97,344,99,0.281976744,5월
20.5월,강원도,홍천군,144,277,67,0.519855596,5월
20.5월,강원도,횡성군,115,212,34,0.54245283,5월
20.5월,강원도,영월군,77,121,47,0.636363636,5월
20.5월,강원도,평창군,73,152,67,0.480263158,5월
20.5월,강원도,정선군,90,165,66,0.545454545,5월
20.5월,강원도,철원군,203,145,35,1.4,5월
20.5월,강원도,화천군,33,105,41,0.314285714,5월
20.5월,강원도,양구군,7,83,23,0.084337349,5월
20.5월,강원도,인제군,20,114,25,0.175438596,5월
20.5월,강원도,고성군,96,102,54,0.941176471,5월
20.5월,강원도,양양군,98,209,50,0.468899522,5월
20.5월,충청북도,충주시,1049,1235,941,0.849392713,5월
20.5월,충청북도,제천시,809,747,722,1.082998661,5월
20.5월,충청북도,보은군,69,111,57,0.621621622,5월
20.5월,충청북도,옥천군,602,245,83,2.457142857,5월
20.5월,충청북도,영동군,135,180,51,0.75,5월
20.5월,충청북도,증평군,130,262,116,0.496183206,5월
20.5월,충청북도,진천군,654,545,221,1.2,5월
20.5월,충청북도,괴산군,241,165,73,1.460606061,5월
20.5월,충청북도,음성군,1229,518,202,2.372586873,5월
20.5월,충청북도,단양군,84,126,54,0.666666667,5월
20.5월,충청남도,공주시,237,670,286,0.353731343,5월
20.5월,충청남도,보령시,329,528,188,0.623106061,5월
20.5월,충청남도,아산시,1303,1835,593,0.710081744,5월
20.5월,충청남도,서산시,351,909,284,0.386138614,5월
20.5월,충청남도,논산시,528,676,232,0.781065089,5월
20.5월,충청남도,계룡시,53,179,75,0.296089385,5월
20.5월,충청남도,당진시,598,776,242,0.770618557,5월
20.5월,충청남도,금산군,207,143,40,1.447552448,5월
20.5월,충청남도,부여군,157,258,89,0.608527132,5월
20.5월,충청남도,서천군,183,188,59,0.973404255,5월
20.5월,충청남도,청양군,62,96,27,0.645833333,5월
20.5월,충청남도,홍성군,293,394,115,0.743654822,5월
20.5월,충청남도,예산군,287,212,50,1.353773585,5월
20.5월,충청남도,태안군,62,150,36,0.413333333,5월
20.5월,전라북도,군산시,1410,1902,1012,0.741324921,5월
20.5월,전라북도,익산시,1534,1934,1199,0.793174767,5월
20.5월,전라북도,정읍시,352,564,185,0.624113475,5월
20.5월,전라북도,남원시,231,323,197,0.715170279,5월
20.5월,전라북도,김제시,479,413,152,1.159806295,5월
20.5월,전라북도,완주군,368,524,205,0.702290076,5월
20.5월,전라북도,진안군,76,89,27,0.853932584,5월
20.5월,전라북도,무주군,228,148,99,1.540540541,5월
20.5월,전라북도,장수군,121,130,87,0.930769231,5월
20.5월,전라북도,임실군,111,108,44,1.027777778,5월
20.5월,전라북도,순창군,107,116,47,0.922413793,5월
20.5월,전라북도,고창군,153,215,126,0.711627907,5월
20.5월,전라북도,부안군,172,176,95,0.977272727,5월
20.5월,전라남도,목포시,851,1368,962,0.622076023,5월
20.5월,전라남도,여수시,1169,1410,795,0.829078014,5월
20.5월,전라남도,순천시,1144,1588,1017,0.720403023,5월
20.5월,전라남도,나주시,617,622,239,0.991961415,5월
20.5월,전라남도,광양시,538,917,267,0.586695747,5월
20.5월,전라남도,담양군,247,164,61,1.506097561,5월
20.5월,전라남도,곡성군,92,98,26,0.93877551,5월
20.5월,전라남도,구례군,51,69,18,0.739130435,5월
20.5월,전라남도,고흥군,193,142,42,1.35915493,5월
20.5월,전라남도,보성군,42,96,19,0.4375,5월
20.5월,전라남도,화순군,301,344,113,0.875,5월
20.5월,전라남도,장흥군,70,60,19,1.166666667,5월
20.5월,전라남도,강진군,89,80,19,1.1125,5월
20.5월,전라남도,해남군,253,149,78,1.697986577,5월
20.5월,전라남도,영암군,734,237,75,3.097046414,5월
20.5월,전라남도,무안군,312,291,120,1.072164948,5월
20.5월,전라남도,함평군,111,91,26,1.21978022,5월
20.5월,전라남도,영광군,161,96,45,1.677083333,5월
20.5월,전라남도,장성군,247,220,59,1.122727273,5월
20.5월,전라남도,완도군,238,60,28,3.966666667,5월
20.5월,전라남도,진도군,279,46,13,6.065217391,5월
20.5월,전라남도,신안군,101,43,16,2.348837209,5월
20.5월,경상북도,경주시,531,1808,335,0.29369469,5월
20.5월,경상북도,김천시,378,754,193,0.50132626,5월
20.5월,경상북도,안동시,613,598,554,1.025083612,5월
20.5월,경상북도,구미시,1106,3556,825,0.311023622,5월
20.5월,경상북도,영주시,306,469,285,0.652452026,5월
20.5월,경상북도,영천시,348,515,219,0.675728155,5월
20.5월,경상북도,상주시,120,330,288,0.363636364,5월
20.5월,경상북도,문경시,161,330,106,0.487878788,5월
20.5월,경상북도,경산시,600,2275,542,0.263736264,5월
20.5월,경상북도,군위군,22,95,11,0.231578947,5월
20.5월,경상북도,의성군,88,131,60,0.671755725,5월
20.5월,경상북도,청송군,22,91,14,0.241758242,5월
20.5월,경상북도,영양군,17,63,20,0.26984127,5월
20.5월,경상북도,영덕군,81,213,67,0.38028169,5월
20.5월,경상북도,청도군,131,153,62,0.85620915,5월
20.5월,경상북도,고령군,210,105,26,2,5월
20.5월,경상북도,성주군,197,207,37,0.951690821,5월
20.5월,경상북도,칠곡군,503,1105,253,0.45520362,5월
20.5월,경상북도,예천군,76,162,65,0.469135802,5월
20.5월,경상북도,봉화군,50,151,40,0.331125828,5월
20.5월,경상북도,울진군,59,229,27,0.257641921,5월
20.5월,경상북도,울릉군,25,21,8,1.19047619,5월
20.5월,경상남도,진주시,1179,2132,970,0.553001876,5월
20.5월,경상남도,통영시,239,762,242,0.313648294,5월
20.5월,경상남도,사천시,211,610,139,0.345901639,5월
20.5월,경상남도,김해시,1859,4291,1063,0.433232347,5월
20.5월,경상남도,밀양시,313,440,140,0.711363636,5월
20.5월,경상남도,거제시,388,2351,601,0.165036155,5월
20.5월,경상남도,양산시,1154,2906,972,0.397109429,5월
20.5월,경상남도,의령군,64,145,31,0.44137931,5월
20.5월,경상남도,함안군,413,433,120,0.953810624,5월
20.5월,경상남도,창녕군,208,259,82,0.803088803,5월
20.5월,경상남도,고성군,193,280,61,0.689285714,5월
20.5월,경상남도,남해군,52,134,18,0.388059701,5월
20.5월,경상남도,하동군,110,181,54,0.607734807,5월
20.5월,경상남도,산청군,124,177,54,0.700564972,5월
20.5월,경상남도,함양군,81,289,81,0.280276817,5월
20.5월,경상남도,거창군,228,415,117,0.54939759,5월
20.5월,경상남도,합천군,138,288,82,0.479166667,5월
20.5월,제주특별자치도,제주시,1156,2890,999,0.4,5월
20.5월,제주특별자치도,서귀포시,502,1142,552,0.439579685,5월
20.5월,경기도,수원시,2398,7754,2508,0.309259737,5월
20.5월,경기도,성남시,1965,6002,2024,0.32739087,5월
20.5월,경기도,안양시,1131,3862,1230,0.292853444,5월
20.5월,경기도,부천시,1668,6870,1739,0.24279476,5월
20.5월,경기도,안산시,2216,5891,1986,0.376167034,5월
20.5월,경기도,고양시,2074,7898,2231,0.262598126,5월
20.5월,경기도,용인시,2156,5723,1549,0.376725494,5월
20.5월,충청북도,청주시,1963,4736,1896,0.414484797,5월
20.5월,충청남도,천안시,2385,4045,1535,0.589616811,5월
20.5월,전라북도,전주시,1879,4766,1844,0.394250944,5월
20.5월,경상북도,포항시,1246,3919,1296,0.31793825,5월
20.5월,경상남도,창원시,2051,8351,2422,0.245599329,5월
20.5월,전국,전체,143643,344462,109448,0.417006811,5월
20.5월,서울특별시,전체,21002,56492,14425,0.371769454,5월
20.5월,부산광역시,전체,8384,27604,8689,0.303724098,5월
20.5월,대구광역시,전체,4230,17284,5248,0.244735015,5월
20.5월,인천광역시,전체,7073,23815,6826,0.296997691,5월
20.5월,광주광역시,전체,3019,9231,3094,0.327050157,5월
20.5월,대전광역시,전체,2012,7981,2260,0.252098734,5월
20.5월,울산광역시,전체,2649,9881,2792,0.268090274,5월
20.5월,경기도,전체,43130,94890,29545,0.454526294,5월
20.5월,강원도,전체,4501,10148,3931,0.443535672,5월
20.5월,충청북도,전체,6965,8870,4416,0.785231116,5월
20.5월,충청남도,전체,7035,11059,3851,0.636133466,5월
20.5월,전라북도,전체,7221,11408,5319,0.632976858,5월
20.5월,전라남도,전체,7840,8191,4057,0.957148089,5월
20.5월,경상북도,전체,6890,17280,5333,0.398726852,5월
20.5월,경상남도,전체,9005,24444,7249,0.368393062,5월
20.5월,제주특별자치도,전체,1658,4032,1551,0.411210317,5월
20.6월,서울특별시,종로구,621,638,179,0.973354232,6월
20.6월,서울특별시,중구,705,669,160,1.053811659,6월
20.6월,서울특별시,용산구,751,1458,287,0.515089163,6월
20.6월,서울특별시,성동구,571,1425,354,0.400701754,6월
20.6월,서울특별시,광진구,527,2116,601,0.24905482,6월
20.6월,서울특별시,동대문구,423,1809,582,0.233830846,6월
20.6월,서울특별시,중랑구,431,3047,774,0.141450607,6월
20.6월,서울특별시,성북구,787,2944,732,0.26732337,6월
20.6월,서울특별시,강북구,248,2245,552,0.110467706,6월
20.6월,서울특별시,도봉구,427,2516,815,0.169713831,6월
20.6월,서울특별시,노원구,1038,3737,1383,0.277762911,6월
20.6월,서울특별시,은평구,353,3595,858,0.098191933,6월
20.6월,서울특별시,서대문구,190,2230,525,0.085201794,6월
20.6월,서울특별시,마포구,1085,2678,716,0.405153099,6월
20.6월,서울특별시,양천구,478,2157,862,0.22160408,6월
20.6월,서울특별시,강서구,915,3920,1187,0.233418367,6월
20.6월,서울특별시,구로구,897,2772,687,0.323593074,6월
20.6월,서울특별시,금천구,1052,1795,890,0.586072423,6월
20.6월,서울특별시,영등포구,1760,2009,667,0.87605774,6월
20.6월,서울특별시,동작구,622,2270,799,0.274008811,6월
20.6월,서울특별시,관악구,566,3337,951,0.169613425,6월
20.6월,서울특별시,서초구,1817,1474,353,1.232700136,6월
20.6월,서울특별시,강남구,3371,2212,476,1.523960217,6월
20.6월,서울특별시,송파구,1899,3315,840,0.572850679,6월
20.6월,서울특별시,강동구,699,2410,717,0.290041494,6월
20.6월,부산광역시,중구,228,440,106,0.518181818,6월
20.6월,부산광역시,서구,192,792,290,0.242424242,6월
20.6월,부산광역시,동구,414,870,290,0.475862069,6월
20.6월,부산광역시,영도구,204,1038,329,0.196531792,6월
20.6월,부산광역시,부산진구,1045,3279,1082,0.318694724,6월
20.6월,부산광역시,동래구,695,2233,702,0.311240484,6월
20.6월,부산광역시,남구,425,2172,597,0.195672192,6월
20.6월,부산광역시,북구,406,2771,898,0.146517503,6월
20.6월,부산광역시,해운대구,1251,3393,1156,0.368700265,6월
20.6월,부산광역시,사하구,746,2825,971,0.264070796,6월
20.6월,부산광역시,금정구,513,2002,570,0.256243756,6월
20.6월,부산광역시,강서구,1171,993,270,1.179254783,6월
20.6월,부산광역시,연제구,502,1624,562,0.3091133,6월
20.6월,부산광역시,수영구,400,1600,542,0.25,6월
20.6월,부산광역시,사상구,769,2167,628,0.354868482,6월
20.6월,부산광역시,기장군,736,1671,498,0.440454817,6월
20.6월,대구광역시,중구,299,461,116,0.648590022,6월
20.6월,대구광역시,동구,878,2129,601,0.412400188,6월
20.6월,대구광역시,서구,455,1584,435,0.287247475,6월
20.6월,대구광역시,남구,290,1232,274,0.23538961,6월
20.6월,대구광역시,북구,1002,3699,917,0.270884023,6월
20.6월,대구광역시,수성구,684,2003,582,0.341487768,6월
20.6월,대구광역시,달서구,1342,4729,1041,0.283780926,6월
20.6월,대구광역시,달성군,624,2158,473,0.289156627,6월
20.6월,인천광역시,중구,381,1283,290,0.296960249,6월
20.6월,인천광역시,동구,179,550,217,0.325454545,6월
20.6월,인천광역시,미추홀구,849,3553,1199,0.238952997,6월
20.6월,인천광역시,연수구,531,2656,767,0.199924699,6월
20.6월,인천광역시,남동구,2162,4797,1596,0.450698353,6월
20.6월,인천광역시,부평구,724,3805,1239,0.190275953,6월
20.6월,인천광역시,계양구,667,2613,792,0.255262151,6월
20.6월,인천광역시,서구,2111,3765,1354,0.560690571,6월
20.6월,인천광역시,강화군,107,188,72,0.569148936,6월
20.6월,인천광역시,옹진군,40,30,11,1.333333333,6월
20.6월,광주광역시,동구,302,565,211,0.534513274,6월
20.6월,광주광역시,서구,916,2035,658,0.45012285,6월
20.6월,광주광역시,남구,547,1308,508,0.418195719,6월
20.6월,광주광역시,북구,1110,3188,1103,0.348180678,6월
20.6월,광주광역시,광산구,1206,3038,905,0.396971692,6월
20.6월,대전광역시,동구,222,1337,392,0.166043381,6월
20.6월,대전광역시,중구,242,1389,374,0.174226062,6월
20.6월,대전광역시,서구,549,2936,785,0.186989101,6월
20.6월,대전광역시,유성구,1120,1817,490,0.61640066,6월
20.6월,대전광역시,대덕구,353,1086,338,0.325046041,6월
20.6월,울산광역시,중구,364,2312,552,0.157439446,6월
20.6월,울산광역시,남구,987,2894,918,0.341050449,6월
20.6월,울산광역시,동구,271,1726,403,0.157010429,6월
20.6월,울산광역시,북구,454,2067,542,0.219641993,6월
20.6월,울산광역시,울주군,904,1830,434,0.493989071,6월
20.6월,세종특별자치시,전체,1287,2150,963,0.598604651,6월
20.6월,경기도,의정부시,1123,4464,1895,0.2515681,6월
20.6월,경기도,광명시,899,2087,698,0.430761859,6월
20.6월,경기도,평택시,5175,4324,1443,1.196808511,6월
20.6월,경기도,동두천시,339,908,335,0.373348018,6월
20.6월,경기도,과천시,150,302,66,0.496688742,6월
20.6월,경기도,구리시,495,1315,482,0.376425856,6월
20.6월,경기도,남양주시,2543,5112,2034,0.497456964,6월
20.6월,경기도,오산시,498,2033,557,0.24495819,6월
20.6월,경기도,시흥시,2699,5036,1684,0.535941223,6월
20.6월,경기도,군포시,761,2149,726,0.354118195,6월
20.6월,경기도,의왕시,392,1048,421,0.374045802,6월
20.6월,경기도,하남시,808,1992,602,0.40562249,6월
20.6월,경기도,파주시,3468,3857,1126,0.899144413,6월
20.6월,경기도,이천시,1452,1227,486,1.183374083,6월
20.6월,경기도,안성시,3013,1255,476,2.400796813,6월
20.6월,경기도,김포시,2672,3481,993,0.767595519,6월
20.6월,경기도,화성시,6060,5366,1604,1.129332836,6월
20.6월,경기도,광주시,1839,2727,775,0.674367437,6월
20.6월,경기도,양주시,1435,2448,850,0.58619281,6월
20.6월,경기도,포천시,1843,1151,468,1.601216334,6월
20.6월,경기도,여주시,872,540,194,1.614814815,6월
20.6월,경기도,연천군,226,286,91,0.79020979,6월
20.6월,경기도,가평군,152,462,218,0.329004329,6월
20.6월,경기도,양평군,328,585,191,0.560683761,6월
20.6월,강원도,춘천시,1300,2271,1161,0.572435051,6월
20.6월,강원도,원주시,1653,2711,1430,0.609738104,6월
20.6월,강원도,강릉시,872,1383,683,0.630513377,6월
20.6월,강원도,동해시,186,409,149,0.454767726,6월
20.6월,강원도,태백시,69,164,48,0.420731707,6월
20.6월,강원도,속초시,452,483,387,0.935817805,6월
20.6월,강원도,삼척시,148,343,83,0.43148688,6월
20.6월,강원도,홍천군,616,258,73,2.387596899,6월
20.6월,강원도,횡성군,195,205,63,0.951219512,6월
20.6월,강원도,영월군,66,243,45,0.271604938,6월
20.6월,강원도,평창군,199,317,44,0.627760252,6월
20.6월,강원도,정선군,199,241,50,0.825726141,6월
20.6월,강원도,철원군,213,116,47,1.836206897,6월
20.6월,강원도,화천군,38,230,47,0.165217391,6월
20.6월,강원도,양구군,14,86,26,0.162790698,6월
20.6월,강원도,인제군,32,75,35,0.426666667,6월
20.6월,강원도,고성군,96,126,65,0.761904762,6월
20.6월,강원도,양양군,98,135,62,0.725925926,6월
20.6월,충청북도,충주시,2448,1810,1064,1.352486188,6월
20.6월,충청북도,제천시,910,864,747,1.053240741,6월
20.6월,충청북도,보은군,81,147,61,0.551020408,6월
20.6월,충청북도,옥천군,291,323,89,0.900928793,6월
20.6월,충청북도,영동군,101,239,70,0.422594142,6월
20.6월,충청북도,증평군,126,294,115,0.428571429,6월
20.6월,충청북도,진천군,1068,535,215,1.996261682,6월
20.6월,충청북도,괴산군,232,193,86,1.202072539,6월
20.6월,충청북도,음성군,1373,624,213,2.200320513,6월
20.6월,충청북도,단양군,181,170,66,1.064705882,6월
20.6월,충청남도,공주시,303,490,182,0.618367347,6월
20.6월,충청남도,보령시,324,662,224,0.489425982,6월
