시도,행정구역,성별,연월,15~64세 고용률 (%)
충청북도,청주시,남자,'18상,76.8
충청북도,청주시,남자,'18하,76.2
충청북도,청주시,남자,'19상,74.9
충청북도,청주시,남자,'19하,74.9
충청북도,청주시,남자,'20상,74.2
충청북도,청주시,남자,'20하,75.0
충청북도,청주시,남자,'21상,75.8
충청북도,청주시,남자,'21하,76.4
충청북도,청주시,남자,'22상,77.7
충청북도,청주시,여자,'18상,54.6
충청북도,청주시,여자,'18하,54.5
충청북도,청주시,여자,'19상,55.8
충청북도,청주시,여자,'19하,56.0
충청북도,청주시,여자,'20상,54.9
충청북도,청주시,여자,'20하,56.6
충청북도,청주시,여자,'21상,56.0
충청북도,청주시,여자,'21하,58.1
충청북도,청주시,여자,'22상,58.9
충청북도,충주시,계,'18상,66.2
충청북도,충주시,계,'18하,65.3
충청북도,충주시,계,'19상,65.3
충청북도,충주시,계,'19하,66.3
충청북도,충주시,계,'20상,66.6
충청북도,충주시,계,'20하,66.5
충청북도,충주시,계,'21상,67.3
충청북도,충주시,계,'21하,68.2
충청북도,충주시,계,'22상,69.0
충청북도,충주시,남자,'18상,73.7
충청북도,충주시,남자,'18하,75.2
충청북도,충주시,남자,'19상,73.6
충청북도,충주시,남자,'19하,73.4
충청북도,충주시,남자,'20상,73.3
충청북도,충주시,남자,'20하,71.0
충청북도,충주시,남자,'21상,73.4
충청북도,충주시,남자,'21하,72.9
충청북도,충주시,남자,'22상,74.4
충청북도,충주시,여자,'18상,58.1
충청북도,충주시,여자,'18하,54.6
충청북도,충주시,여자,'19상,56.1
충청북도,충주시,여자,'19하,58.5
충청북도,충주시,여자,'20상,59.1
충청북도,충주시,여자,'20하,61.6
충청북도,충주시,여자,'21상,60.6
충청북도,충주시,여자,'21하,63.0
충청북도,충주시,여자,'22상,62.9
충청북도,제천시,계,'18상,64.6
충청북도,제천시,계,'18하,65.8
충청북도,제천시,계,'19상,65.2
충청북도,제천시,계,'19하,66.1
충청북도,제천시,계,'20상,64.7
충청북도,제천시,계,'20하,64.9
충청북도,제천시,계,'21상,65.2
충청북도,제천시,계,'21하,65.6
충청북도,제천시,계,'22상,65.2
충청북도,제천시,남자,'18상,72.7
충청북도,제천시,남자,'18하,73.5
충청북도,제천시,남자,'19상,73.7
충청북도,제천시,남자,'19하,73.2
충청북도,제천시,남자,'20상,72.3
충청북도,제천시,남자,'20하,72.6
충청북도,제천시,남자,'21상,72.5
충청북도,제천시,남자,'21하,73.3
충청북도,제천시,남자,'22상,73.5
충청북도,제천시,여자,'18상,56.1
충청북도,제천시,여자,'18하,57.8
충청북도,제천시,여자,'19상,56.2
충청북도,제천시,여자,'19하,58.6
충청북도,제천시,여자,'20상,56.7
충청북도,제천시,여자,'20하,56.7
충청북도,제천시,여자,'21상,57.4
충청북도,제천시,여자,'21하,57.4
충청북도,제천시,여자,'22상,56.3
충청북도,보은군,계,'18상,72.3
충청북도,보은군,계,'18하,73.0
충청북도,보은군,계,'19상,73.6
충청북도,보은군,계,'19하,75.0
충청북도,보은군,계,'20상,75.0
충청북도,보은군,계,'20하,75.0
충청북도,보은군,계,'21상,76.7
충청북도,보은군,계,'21하,76.7
충청북도,보은군,계,'22상,73.8
충청북도,보은군,남자,'18상,77.8
충청북도,보은군,남자,'18하,77.1
충청북도,보은군,남자,'19상,78.6
충청북도,보은군,남자,'19하,81.7
충청북도,보은군,남자,'20상,81.1
충청북도,보은군,남자,'20하,79.9
충청북도,보은군,남자,'21상,82.4
충청북도,보은군,남자,'21하,82.0
충청북도,보은군,남자,'22상,78.3
충청북도,보은군,여자,'18상,65.9
충청북도,보은군,여자,'18하,68.3
충청북도,보은군,여자,'19상,67.8
충청북도,보은군,여자,'19하,67.2
충청북도,보은군,여자,'20상,67.7
충청북도,보은군,여자,'20하,69.1
충청북도,보은군,여자,'21상,69.8
충청북도,보은군,여자,'21하,70.3
충청북도,보은군,여자,'22상,68.5
충청북도,옥천군,계,'18상,70.1
충청북도,옥천군,계,'18하,71.2
충청북도,옥천군,계,'19상,73.3
충청북도,옥천군,계,'19하,72.6
충청북도,옥천군,계,'20상,71.5
충청북도,옥천군,계,'20하,68.9
충청북도,옥천군,계,'21상,70.1
충청북도,옥천군,계,'21하,70.2
충청북도,옥천군,계,'22상,72.8
충청북도,옥천군,남자,'18상,76.5
충청북도,옥천군,남자,'18하,76.5
충청북도,옥천군,남자,'19상,77.9
충청북도,옥천군,남자,'19하,76.8
충청북도,옥천군,남자,'20상,76.5
충청북도,옥천군,남자,'20하,74.1
충청북도,옥천군,남자,'21상,75.7
충청북도,옥천군,남자,'21하,75.6
충청북도,옥천군,남자,'22상,79.6
충청북도,옥천군,여자,'18상,63.0
충청북도,옥천군,여자,'18하,65.2
충청북도,옥천군,여자,'19상,68.2
충청북도,옥천군,여자,'19하,67.8
충청북도,옥천군,여자,'20상,65.9
충청북도,옥천군,여자,'20하,63.0
충청북도,옥천군,여자,'21상,63.7
충청북도,옥천군,여자,'21하,64.2
충청북도,옥천군,여자,'22상,65.2
충청북도,영동군,계,'18상,66.7
충청북도,영동군,계,'18하,65.1
충청북도,영동군,계,'19상,67.3
충청북도,영동군,계,'19하,65.1
충청북도,영동군,계,'20상,65.5
충청북도,영동군,계,'20하,66.3
충청북도,영동군,계,'21상,70.1
충청북도,영동군,계,'21하,69.7
충청북도,영동군,계,'22상,70.7
충청북도,영동군,남자,'18상,72.6
충청북도,영동군,남자,'18하,70.2
충청북도,영동군,남자,'19상,73.4
충청북도,영동군,남자,'19하,70.7
충청북도,영동군,남자,'20상,70.4
충청북도,영동군,남자,'20하,70.7
충청북도,영동군,남자,'21상,74.0
충청북도,영동군,남자,'21하,73.3
충청북도,영동군,남자,'22상,73.3
충청북도,영동군,여자,'18상,60.3
충청북도,영동군,여자,'18하,59.6
충청북도,영동군,여자,'19상,60.8
충청북도,영동군,여자,'19하,59.0
충청북도,영동군,여자,'20상,60.0
충청북도,영동군,여자,'20하,61.5
충청북도,영동군,여자,'21상,65.8
충청북도,영동군,여자,'21하,65.7
충청북도,영동군,여자,'22상,67.8
충청북도,진천군,계,'18상,73.8
충청북도,진천군,계,'18하,74.3
충청북도,진천군,계,'19상,75.1
충청북도,진천군,계,'19하,72.7
충청북도,진천군,계,'20상,71.8
충청북도,진천군,계,'20하,73.0
충청북도,진천군,계,'21상,73.7
충청북도,진천군,계,'21하,74.7
충청북도,진천군,계,'22상,75.0
충청북도,진천군,남자,'18상,82.9
충청북도,진천군,남자,'18하,84.6
충청북도,진천군,남자,'19상,84.2
충청북도,진천군,남자,'19하,81.6
충청북도,진천군,남자,'20상,80.4
충청북도,진천군,남자,'20하,81.1
충청북도,진천군,남자,'21상,82.5
충청북도,진천군,남자,'21하,83.6
충청북도,진천군,남자,'22상,83.7
충청북도,진천군,여자,'18상,62.3
충청북도,진천군,여자,'18하,61.2
충청북도,진천군,여자,'19상,63.3
충청북도,진천군,여자,'19하,61.4
충청북도,진천군,여자,'20상,60.8
충청북도,진천군,여자,'20하,62.7
충청북도,진천군,여자,'21상,62.6
충청북도,진천군,여자,'21하,63.3
충청북도,진천군,여자,'22상,63.9
충청북도,괴산군,계,'18상,71.9
충청북도,괴산군,계,'18하,70.4
충청북도,괴산군,계,'19상,71.3
충청북도,괴산군,계,'19하,73.3
충청북도,괴산군,계,'20상,73.1
충청북도,괴산군,계,'20하,70.8
충청북도,괴산군,계,'21상,73.5
충청북도,괴산군,계,'21하,73.1
충청북도,괴산군,계,'22상,72.7
충청북도,괴산군,남자,'18상,74.7
충청북도,괴산군,남자,'18하,74.1
충청북도,괴산군,남자,'19상,74.6
충청북도,괴산군,남자,'19하,75.9
충청북도,괴산군,남자,'20상,78.5
충청북도,괴산군,남자,'20하,75.3
충청북도,괴산군,남자,'21상,76.6
충청북도,괴산군,남자,'21하,76.8
충청북도,괴산군,남자,'22상,75.7
충청북도,괴산군,여자,'18상,68.6
충청북도,괴산군,여자,'18하,66.0
충청북도,괴산군,여자,'19상,67.3
충청북도,괴산군,여자,'19하,70.2
충청북도,괴산군,여자,'20상,66.5
충청북도,괴산군,여자,'20하,65.2
충청북도,괴산군,여자,'21상,69.6
충청북도,괴산군,여자,'21하,68.5
충청북도,괴산군,여자,'22상,69.0
충청북도,음성군,계,'18상,74.2
충청북도,음성군,계,'18하,73.4
충청북도,음성군,계,'19상,75.9
충청북도,음성군,계,'19하,74.4
충청북도,음성군,계,'20상,73.7
충청북도,음성군,계,'20하,73.3
충청북도,음성군,계,'21상,76.9
충청북도,음성군,계,'21하,76.5
충청북도,음성군,계,'22상,75.3
충청북도,음성군,남자,'18상,83.3
충청북도,음성군,남자,'18하,81.3
충청북도,음성군,남자,'19상,85.6
충청북도,음성군,남자,'19하,83.4
충청북도,음성군,남자,'20상,82.0
충청북도,음성군,남자,'20하,79.8
충청북도,음성군,남자,'21상,83.7
충청북도,음성군,남자,'21하,83.0
충청북도,음성군,남자,'22상,84.7
충청북도,음성군,여자,'18상,62.1
충청북도,음성군,여자,'18하,62.9
충청북도,음성군,여자,'19상,62.8
충청북도,음성군,여자,'19하,62.1
충청북도,음성군,여자,'20상,62.2
충청북도,음성군,여자,'20하,64.4
충청북도,음성군,여자,'21상,67.4
충청북도,음성군,여자,'21하,67.6
충청북도,음성군,여자,'22상,62.3
충청북도,단양군,계,'18상,73.5
충청북도,단양군,계,'18하,74.2
충청북도,단양군,계,'19상,74.3
충청북도,단양군,계,'19하,73.9
충청북도,단양군,계,'20상,71.9
충청북도,단양군,계,'20하,73.2
충청북도,단양군,계,'21상,72.2
충청북도,단양군,계,'21하,75.1
충청북도,단양군,계,'22상,75.6
충청북도,단양군,남자,'18상,83.4
충청북도,단양군,남자,'18하,83.6
충청북도,단양군,남자,'19상,82.5
충청북도,단양군,남자,'19하,80.8
충청북도,단양군,남자,'20상,79.6
충청북도,단양군,남자,'20하,80.6
충청북도,단양군,남자,'21상,79.4
충청북도,단양군,남자,'21하,80.8
충청북도,단양군,남자,'22상,81.0
충청북도,단양군,여자,'18상,62.6
충청북도,단양군,여자,'18하,63.9
충청북도,단양군,여자,'19상,65.1
충청북도,단양군,여자,'19하,66.2
충청북도,단양군,여자,'20상,63.3
충청북도,단양군,여자,'20하,64.8
충청북도,단양군,여자,'21상,64.2
충청북도,단양군,여자,'21하,68.8
충청북도,단양군,여자,'22상,69.5
충청북도,증평군,계,'18상,68.2
충청북도,증평군,계,'18하,68.0
충청북도,증평군,계,'19상,67.4
충청북도,증평군,계,'19하,68.9
충청북도,증평군,계,'20상,64.6
충청북도,증평군,계,'20하,67.8
충청북도,증평군,계,'21상,68.6
충청북도,증평군,계,'21하,70.0
충청북도,증평군,계,'22상,70.9
충청북도,증평군,남자,'18상,77.9
충청북도,증평군,남자,'18하,78.2
충청북도,증평군,남자,'19상,76.5
충청북도,증평군,남자,'19하,79.3
충청북도,증평군,남자,'20상,75.8
충청북도,증평군,남자,'20하,77.7
충청북도,증평군,남자,'21상,77.8
충청북도,증평군,남자,'21하,78.4
충청북도,증평군,남자,'22상,79.2
충청북도,증평군,여자,'18상,58.0
충청북도,증평군,여자,'18하,57.2
충청북도,증평군,여자,'19상,57.8
충청북도,증평군,여자,'19하,57.7
충청북도,증평군,여자,'20상,52.5
충청북도,증평군,여자,'20하,57.0
충청북도,증평군,여자,'21상,58.4
충청북도,증평군,여자,'21하,60.8
충청북도,증평군,여자,'22상,61.8
충청남도,천안시,계,'18상,65.6
충청남도,천안시,계,'18하,67.8
충청남도,천안시,계,'19상,69.1
충청남도,천안시,계,'19하,69.0
충청남도,천안시,계,'20상,67.7
충청남도,천안시,계,'20하,68.7
충청남도,천안시,계,'21상,67.3
충청남도,천안시,계,'21하,68.0
충청남도,천안시,계,'22상,67.7
충청남도,천안시,남자,'18상,77.6
충청남도,천안시,남자,'18하,79.7
충청남도,천안시,남자,'19상,80.2
충청남도,천안시,남자,'19하,79.8
충청남도,천안시,남자,'20상,78.2
충청남도,천안시,남자,'20하,78.9
충청남도,천안시,남자,'21상,78.9
충청남도,천안시,남자,'21하,79.3
충청남도,천안시,남자,'22상,78.9
충청남도,천안시,여자,'18상,52.8
충청남도,천안시,여자,'18하,55.1
충청남도,천안시,여자,'19상,57.2
충청남도,천안시,여자,'19하,57.5
충청남도,천안시,여자,'20상,56.4
충청남도,천안시,여자,'20하,57.7
충청남도,천안시,여자,'21상,54.7
충청남도,천안시,여자,'21하,55.7
충청남도,천안시,여자,'22상,55.6
충청남도,공주시,계,'18상,69.7
충청남도,공주시,계,'18하,68.4
충청남도,공주시,계,'19상,68.2
충청남도,공주시,계,'19하,69.4
충청남도,공주시,계,'20상,66.7
충청남도,공주시,계,'20하,65.2
충청남도,공주시,계,'21상,65.9
충청남도,공주시,계,'21하,66.5
충청남도,공주시,계,'22상,67.4
충청남도,공주시,남자,'18상,76.9
충청남도,공주시,남자,'18하,76.1
충청남도,공주시,남자,'19상,74.7
충청남도,공주시,남자,'19하,74.8
충청남도,공주시,남자,'20상,73.1
충청남도,공주시,남자,'20하,73.2
충청남도,공주시,남자,'21상,73.0
충청남도,공주시,남자,'21하,72.7
충청남도,공주시,남자,'22상,74.5
충청남도,공주시,여자,'18상,62.3
충청남도,공주시,여자,'18하,60.6
충청남도,공주시,여자,'19상,61.6
충청남도,공주시,여자,'19하,63.8
충청남도,공주시,여자,'20상,60.2
충청남도,공주시,여자,'20하,57.1
충청남도,공주시,여자,'21상,58.5
충청남도,공주시,여자,'21하,60.0
충청남도,공주시,여자,'22상,60.0
충청남도,보령시,계,'18상,70.8
충청남도,보령시,계,'18하,71.8
충청남도,보령시,계,'19상,72.8
충청남도,보령시,계,'19하,72.0
충청남도,보령시,계,'20상,70.9
충청남도,보령시,계,'20하,71.2
충청남도,보령시,계,'21상,70.0
충청남도,보령시,계,'21하,71.6
충청남도,보령시,계,'22상,75.3
충청남도,보령시,남자,'18상,77.5
충청남도,보령시,남자,'18하,77.2
충청남도,보령시,남자,'19상,79.0
충청남도,보령시,남자,'19하,78.3
충청남도,보령시,남자,'20상,78.7
충청남도,보령시,남자,'20하,78.7
충청남도,보령시,남자,'21상,76.7
충청남도,보령시,남자,'21하,78.0
충청남도,보령시,남자,'22상,79.9
충청남도,보령시,여자,'18상,63.0
충청남도,보령시,여자,'18하,65.6
충청남도,보령시,여자,'19상,65.4
충청남도,보령시,여자,'19하,64.5
충청남도,보령시,여자,'20상,61.6
충청남도,보령시,여자,'20하,62.3
충청남도,보령시,여자,'21상,62.0
충청남도,보령시,여자,'21하,63.8
충청남도,보령시,여자,'22상,69.8
충청남도,아산시,계,'18상,66.5
충청남도,아산시,계,'18하,67.0
충청남도,아산시,계,'19상,67.3
충청남도,아산시,계,'19하,66.9
충청남도,아산시,계,'20상,66.3
충청남도,아산시,계,'20하,67.5
충청남도,아산시,계,'21상,67.1
충청남도,아산시,계,'21하,66.8
충청남도,아산시,계,'22상,68.3
충청남도,아산시,남자,'18상,77.9
충청남도,아산시,남자,'18하,79.0
충청남도,아산시,남자,'19상,79.4
충청남도,아산시,남자,'19하,77.2
충청남도,아산시,남자,'20상,77.4
충청남도,아산시,남자,'20하,78.9
충청남도,아산시,남자,'21상,78.9
충청남도,아산시,남자,'21하,77.6
충청남도,아산시,남자,'22상,80.2
충청남도,아산시,여자,'18상,53.4
충청남도,아산시,여자,'18하,53.0
충청남도,아산시,여자,'19상,53.2
충청남도,아산시,여자,'19하,54.9
충청남도,아산시,여자,'20상,53.2
충청남도,아산시,여자,'20하,54.0
충청남도,아산시,여자,'21상,53.1
충청남도,아산시,여자,'21하,54.0
충청남도,아산시,여자,'22상,54.2
충청남도,서산시,계,'18상,68.9
충청남도,서산시,계,'18하,70.5
충청남도,서산시,계,'19상,70.5
충청남도,서산시,계,'19하,72.8
충청남도,서산시,계,'20상,70.8
충청남도,서산시,계,'20하,70.8
충청남도,서산시,계,'21상,70.0
충청남도,서산시,계,'21하,70.5
충청남도,서산시,계,'22상,70.2
충청남도,서산시,남자,'18상,83.7
충청남도,서산시,남자,'18하,84.6
충청남도,서산시,남자,'19상,85.6
충청남도,서산시,남자,'19하,86.0
충청남도,서산시,남자,'20상,84.6
충청남도,서산시,남자,'20하,84.8
